npc_id,profile_text
merchant_145,"A merchant with a shrewd, affable demeanor who values profit, reputation, pragmatism. Goals: maximize_profit. protect_reputation. complete_deal."
merchant_185,"A merchant with a shrewd, affable demeanor who values profit, reputation, pragmatism. Goals: protect_reputation. complete_deal. maximize_profit."
merchant_229,"A merchant with a shrewd, evasive demeanor who values profit, reputation, pragmatism. Goals: maximize_profit. complete_deal. protect_reputation."
merchant_250,"A merchant with a affable, evasive demeanor who values profit, reputation, pragmatism. Goals: protect_reputation. maximize_profit. complete_deal."
merchant_259,"A merchant with a affable, shrewd demeanor who values profit, reputation, pragmatism. Goals: protect_reputation. complete_deal. maximize_profit."
merchant_307,"A merchant with a evasive, affable demeanor who values profit, reputation, pragmatism. Goals: maximize_profit. protect_reputation. complete_deal."
merchant_309,"A merchant with a affable, evasive demeanor who values profit, reputation, pragmatism. Goals: complete_deal. maximize_profit. protect_reputation."
merchant_329,"A merchant with a affable, shrewd demeanor who values profit, reputation, pragmatism. Goals: complete_deal. maximize_profit. protect_reputation."
merchant_349,"A merchant with a shrewd, evasive demeanor who values profit, reputation, pragmatism. Goals: protect_reputation. maximize_profit. complete_deal."
merchant_380,"A merchant with a affable, shrewd demeanor who values profit, reputation, pragmatism. Goals: maximize_profit. protect_reputation. complete_deal."
merchant_405,"A merchant with a affable, shrewd demeanor who values profit, reputation, pragmatism. Goals: maximize_profit. complete_deal. protect_reputation."
merchant_410,"A merchant with a evasive, shrewd demeanor who values profit, reputation, pragmatism. Goals: maximize_profit. complete_deal. protect_reputation."
merchant_445,"A merchant with a affable, evasive demeanor who values profit, reputation, pragmatism. Goals: protect_reputation. complete_deal. maximize_profit."
merchant_447,"A merchant with a affable, shrewd demeanor who values profit, reputation, pragmatism. Goals: protect_reputation. maximize_profit. complete_deal."
merchant_484,"A merchant with a affable, evasive demeanor who values profit, reputation, pragmatism. Goals: complete_deal. maximize_profit. protect_reputation."
merchant_567,"A merchant with a shrewd, affable demeanor who values profit, reputation, pragmatism. Goals: protect_reputation. complete_deal. maximize_profit."
merchant_577,"A merchant with a shrewd, evasive demeanor who values profit, reputation, pragmatism. Goals: maximize_profit. complete_deal. protect_reputation."
merchant_582,"A merchant with a evasive, shrewd demeanor who values profit, reputation, pragmatism. Goals: protect_reputation. maximize_profit. complete_deal."
merchant_625,"A merchant with a evasive, affable demeanor who values profit, reputation, pragmatism. Goals: complete_deal. maximize_profit. protect_reputation."
merchant_739,"A merchant with a shrewd, affable demeanor who values profit, reputation, pragmatism. Goals: complete_deal. maximize_profit. protect_reputation."
merchant_798,"A merchant with a evasive, shrewd demeanor who values profit, reputation, pragmatism. Goals: protect_reputation. maximize_profit. complete_deal."
merchant_803,"A merchant with a evasive, shrewd demeanor who values profit, reputation, pragmatism. Goals: maximize_profit. protect_reputation. complete_deal."
merchant_963,"A merchant with a evasive, affable demeanor who values profit, reputation, pragmatism. Goals: complete_deal. protect_reputation. maximize_profit."
merchant_991,"A merchant with a evasive, affable demeanor who values profit, reputation, pragmatism. Goals: protect_reputation. maximize_profit. complete_deal."
merchant_garrick,"A merchant with a greedy, pragmatic, shifty demeanor who values profit, self_preservation. Goals: hoard grain. bribe guards."
priest_020,"A priest with a persuasive, serene demeanor who values faith, duty, community. Goals: protect_flock. maintain_authority. serve_faith."
priest_048,"A priest with a serene, persuasive demeanor who values faith, duty, community. Goals: maintain_authority. protect_flock. serve_faith."
priest_096,"A priest with a persuasive, serene demeanor who values faith, duty, community. Goals: maintain_authority. protect_flock. serve_faith."
priest_110,"A priest with a persuasive, serene demeanor who values faith, duty, community. Goals: serve_faith. maintain_authority. protect_flock."
priest_180,"A priest with a persuasive, serene demeanor who values faith, duty, community. Goals: maintain_authority. serve_faith. protect_flock."
priest_181,"A priest with a evasive, persuasive demeanor who values faith, duty, community. Goals: maintain_authority. protect_flock. serve_faith."
priest_202,"A priest with a persuasive, serene demeanor who values faith, duty, community. Goals: maintain_authority. serve_faith. protect_flock."
priest_257,"A priest with a persuasive, evasive demeanor who values faith, duty, community. Goals: serve_faith. protect_flock. maintain_authority."
priest_355,"A priest with a serene, persuasive demeanor who values faith, duty, community. Goals: serve_faith. maintain_authority. protect_flock."
priest_384,"A priest with a serene, evasive demeanor who values faith, duty, community. Goals: protect_flock. serve_faith. maintain_authority."
priest_411,"A priest with a evasive, serene demeanor who values faith, duty, community. Goals: protect_flock. maintain_authority. serve_faith."
priest_426,"A priest with a serene, evasive demeanor who values faith, duty, community. Goals: maintain_authority. serve_faith. protect_flock."
priest_441,"A priest with a evasive, serene demeanor who values faith, duty, community. Goals: maintain_authority. protect_flock. serve_faith."
priest_461,"A priest with a persuasive, serene demeanor who values faith, duty, community. Goals: protect_flock. serve_faith. maintain_authority."
priest_491,"A priest with a persuasive, serene demeanor who values faith, duty, community. Goals: protect_flock. maintain_authority. serve_faith."
priest_500,"A priest with a serene, persuasive demeanor who values faith, duty, community. Goals: maintain_authority. protect_flock. serve_faith."
priest_510,"A priest with a persuasive, evasive demeanor who values faith, duty, community. Goals: serve_faith. protect_flock. maintain_authority."
priest_547,"A priest with a serene, persuasive demeanor who values faith, duty, community. Goals: protect_flock. serve_faith. maintain_authority."
priest_560,"A priest with a evasive, serene demeanor who values faith, duty, community. Goals: maintain_authority. serve_faith. protect_flock."
priest_590,"A priest with a evasive, serene demeanor who values faith, duty, community. Goals: protect_flock. maintain_authority. serve_faith."
priest_617,"A priest with a serene, evasive demeanor who values faith, duty, community. Goals: serve_faith. protect_flock. maintain_authority."
priest_625,"A priest with a persuasive, serene demeanor who values faith, duty, community. Goals: protect_flock. serve_faith. maintain_authority."
priest_631,"A priest with a evasive, serene demeanor who values faith, duty, community. Goals: maintain_authority. protect_flock. serve_faith."
priest_640,"A priest with a evasive, persuasive demeanor who values faith, duty, community. Goals: protect_flock. maintain_authority. serve_faith."
priest_641,"A priest with a persuasive, serene demeanor who values faith, duty, community. Goals: protect_flock. serve_faith. maintain_authority."
priest_687,"A priest with a evasive, serene demeanor who values faith, duty, community. Goals: maintain_authority. protect_flock. serve_faith."
priest_704,"A priest with a evasive, serene demeanor who values faith, duty, community. Goals: protect_flock. maintain_authority. serve_faith."
priest_733,"A priest with a persuasive, serene demeanor who values faith, duty, community. Goals: serve_faith. maintain_authority. protect_flock."
priest_751,"A priest with a evasive, serene demeanor who values faith, duty, community. Goals: serve_faith. maintain_authority. protect_flock."
priest_768,"A priest with a evasive, persuasive demeanor who values faith, duty, community. Goals: maintain_authority. serve_faith. protect_flock."
priest_798,"A priest with a persuasive, serene demeanor who values faith, duty, community. Goals: serve_faith. protect_flock. maintain_authority."
priest_855,"A priest with a persuasive, evasive demeanor who values faith, duty, community. Goals: serve_faith. protect_flock. maintain_authority."
scholar_236,"A scholar with a pedantic, analytical demeanor who values knowledge, truth, independence. Goals: protect_research. maintain_reputation."
scholar_333,"A scholar with a analytical, curious demeanor who values knowledge, truth, independence. Goals: pursue_knowledge. protect_research. maintain_reputation."
scholar_337,"A scholar with a pedantic, analytical demeanor who values knowledge, truth, independence. Goals: protect_research. maintain_reputation."
scholar_345,"A scholar with a curious, pedantic demeanor who values knowledge, truth, independence. Goals: maintain_reputation. protect_research. pursue_knowledge."
scholar_379,"A scholar with a pedantic, curious demeanor who values knowledge, truth, independence. Goals: maintain_reputation. pursue_knowledge. protect_research."
scholar_386,"A scholar with a analytical, pedantic demeanor who values knowledge, truth, independence. Goals: pursue_knowledge. maintain_reputation. protect_research."
scholar_403,"A scholar with a curious, pedantic demeanor who values knowledge, truth, independence. Goals: maintain_reputation. protect_research."
scholar_423,"A scholar with a curious, pedantic demeanor who values knowledge, truth, independence. Goals: maintain_reputation. protect_research."
scholar_463,"A scholar with a analytical, curious demeanor who values knowledge, truth, independence. Goals: protect_research. maintain_reputation."
scholar_513,"A scholar with a curious, pedantic demeanor who values knowledge, truth, independence. Goals: protect_research. pursue_knowledge."
scholar_579,"A scholar with a curious, pedantic demeanor who values knowledge, truth, independence. Goals: maintain_reputation. pursue_knowledge."
scholar_631,"A scholar with a curious, analytical demeanor who values knowledge, truth, independence. Goals: pursue_knowledge. maintain_reputation. protect_research."
scholar_676,"A scholar with a analytical, curious demeanor who values knowledge, truth, independence. Goals: maintain_reputation. protect_research."
scholar_852,"A scholar with a curious, analytical demeanor who values knowledge, truth, independence. Goals: maintain_reputation. protect_research. pursue_knowledge."
scholar_995,"A scholar with a curious, analytical demeanor who values knowledge, truth, independence. Goals: maintain_reputation. pursue_knowledge."
sergeant_007,"A sergeant with a brusque, professional demeanor who values order, hierarchy, duty. Goals: protect_garrison. follow_chain_of_command. maintain_order."
sergeant_154,"A sergeant with a authoritative, professional demeanor who values order, hierarchy, duty. Goals: protect_garrison. maintain_order. follow_chain_of_command."
sergeant_197,"A sergeant with a authoritative, brusque demeanor who values order, hierarchy, duty. Goals: maintain_order. protect_garrison. follow_chain_of_command."
sergeant_213,"A sergeant with a professional, brusque demeanor who values order, hierarchy, duty. Goals: follow_chain_of_command. protect_garrison. maintain_order."
sergeant_214,"A sergeant with a brusque, professional demeanor who values order, hierarchy, duty. Goals: maintain_order. follow_chain_of_command. protect_garrison."
sergeant_243,"A sergeant with a brusque, authoritative demeanor who values order, hierarchy, duty. Goals: protect_garrison. follow_chain_of_command. maintain_order."
sergeant_285,"A sergeant with a authoritative, professional demeanor who values order, hierarchy, duty. Goals: protect_garrison. maintain_order. follow_chain_of_command."
sergeant_290,"A sergeant with a professional, brusque demeanor who values order, hierarchy, duty. Goals: maintain_order. follow_chain_of_command. protect_garrison."
sergeant_298,"A sergeant with a authoritative, brusque demeanor who values order, hierarchy, duty. Goals: follow_chain_of_command. maintain_order. protect_garrison."
sergeant_337,"A sergeant with a brusque, authoritative demeanor who values order, hierarchy, duty. Goals: protect_garrison. follow_chain_of_command. maintain_order."
sergeant_349,"A sergeant with a professional, brusque demeanor who values order, hierarchy, duty. Goals: protect_garrison. maintain_order. follow_chain_of_command."
sergeant_391,"A sergeant with a professional, brusque demeanor who values order, hierarchy, duty. Goals: follow_chain_of_command. protect_garrison. maintain_order."
sergeant_413,"A sergeant with a brusque, professional demeanor who values order, hierarchy, duty. Goals: protect_garrison. maintain_order. follow_chain_of_command."
sergeant_520,"A sergeant with a authoritative, professional demeanor who values order, hierarchy, duty. Goals: follow_chain_of_command. protect_garrison. maintain_order."
sergeant_548,"A sergeant with a professional, brusque demeanor who values order, hierarchy, duty. Goals: follow_chain_of_command. protect_garrison. maintain_order."
sergeant_573,"A sergeant with a brusque, professional demeanor who values order, hierarchy, duty. Goals: maintain_order. follow_chain_of_command. protect_garrison."
sergeant_593,"A sergeant with a authoritative, brusque demeanor who values order, hierarchy, duty. Goals: follow_chain_of_command. protect_garrison. maintain_order."
sergeant_607,"A sergeant with a brusque, professional demeanor who values order, hierarchy, duty. Goals: maintain_order. follow_chain_of_command. protect_garrison."
sergeant_624,"A sergeant with a brusque, professional demeanor who values order, hierarchy, duty. Goals: follow_chain_of_command. protect_garrison. maintain_order."
sergeant_703,"A sergeant with a professional, authoritative demeanor who values order, hierarchy, duty. Goals: protect_garrison. follow_chain_of_command. maintain_order."
sergeant_717,"A sergeant with a brusque, professional demeanor who values order, hierarchy, duty. Goals: maintain_order. follow_chain_of_command. protect_garrison."
sergeant_782,"A sergeant with a authoritative, brusque demeanor who values order, hierarchy, duty. Goals: follow_chain_of_command. protect_garrison. maintain_order."
sergeant_798,"A sergeant with a brusque, authoritative demeanor who values order, hierarchy, duty. Goals: maintain_order. protect_garrison. follow_chain_of_command."
sergeant_828,"A sergeant with a professional, brusque demeanor who values order, hierarchy, duty. Goals: protect_garrison. follow_chain_of_command. maintain_order."
sergeant_850,"A sergeant with a professional, authoritative demeanor who values order, hierarchy, duty. Goals: follow_chain_of_command. maintain_order. protect_garrison."
sergeant_855,"A sergeant with a brusque, professional demeanor who values order, hierarchy, duty. Goals: maintain_order. protect_garrison. follow_chain_of_command."
sergeant_903,"A sergeant with a brusque, authoritative demeanor who values order, hierarchy, duty. Goals: maintain_order. protect_garrison. follow_chain_of_command."
sergeant_906,"A sergeant with a professional, brusque demeanor who values order, hierarchy, duty. Goals: follow_chain_of_command. maintain_order. protect_garrison."
sergeant_922,"A sergeant with a professional, authoritative demeanor who values order, hierarchy, duty. Goals: protect_garrison. maintain_order. follow_chain_of_command."
sergeant_932,"A sergeant with a authoritative, brusque demeanor who values order, hierarchy, duty. Goals: follow_chain_of_command. protect_garrison. maintain_order."
soldier_020,"A soldier with a blunt, loyal demeanor who values honor, obedience, comradeship. Goals: protect_comrades. follow_orders. survive."
soldier_070,"A soldier with a suspicious, blunt demeanor who values honor, obedience, comradeship. Goals: follow_orders. protect_comrades. survive."
soldier_100,"A soldier with a suspicious, loyal demeanor who values honor, obedience, comradeship. Goals: protect_comrades. survive. follow_orders."
soldier_144,"A soldier with a suspicious, loyal demeanor who values honor, obedience, comradeship. Goals: follow_orders. protect_comrades. survive."
soldier_153,"A soldier with a loyal, blunt demeanor who values honor, obedience, comradeship. Goals: follow_orders. survive. protect_comrades."
soldier_232,"A soldier with a loyal, blunt demeanor who values honor, obedience, comradeship. Goals: survive. protect_comrades. follow_orders."
soldier_269,"A soldier with a suspicious, blunt demeanor who values honor, obedience, comradeship. Goals: follow_orders. protect_comrades. survive."
soldier_291,"A soldier with a blunt, loyal demeanor who values honor, obedience, comradeship. Goals: follow_orders. protect_comrades. survive."
soldier_346,"A soldier with a loyal, suspicious demeanor who values honor, obedience, comradeship. Goals: protect_comrades. survive. follow_orders."
soldier_489,"A soldier with a suspicious, blunt demeanor who values honor, obedience, comradeship. Goals: follow_orders. survive. protect_comrades."
soldier_551,"A soldier with a loyal, blunt demeanor who values honor, obedience, comradeship. Goals: survive. protect_comrades. follow_orders."
soldier_599,"A soldier with a loyal, suspicious demeanor who values honor, obedience, comradeship. Goals: protect_comrades. follow_orders. survive."
soldier_688,"A soldier with a loyal, suspicious demeanor who values honor, obedience, comradeship. Goals: survive. protect_comrades. follow_orders."
soldier_761,"A soldier with a suspicious, blunt demeanor who values honor, obedience, comradeship. Goals: protect_comrades. follow_orders. survive."
soldier_817,"A soldier with a loyal, blunt demeanor who values honor, obedience, comradeship. Goals: protect_comrades. survive. follow_orders."
soldier_906,"A soldier with a loyal, suspicious demeanor who values honor, obedience, comradeship. Goals: protect_comrades. survive. follow_orders."
soldier_910,"A soldier with a suspicious, blunt demeanor who values honor, obedience, comradeship. Goals: protect_comrades. survive. follow_orders."
soldier_924,"A soldier with a suspicious, loyal demeanor who values honor, obedience, comradeship. Goals: follow_orders. protect_comrades. survive."
soldier_927,"A soldier with a suspicious, blunt demeanor who values honor, obedience, comradeship. Goals: follow_orders. protect_comrades. survive."
spy_007,"A spy with a calculating, charming demeanor who values survival, loyalty_to_handler, pragmatism. Goals: complete_mission. maintain_cover. avoid_exposure."
spy_029,"A spy with a calculating, charming demeanor who values survival, loyalty_to_handler, pragmatism. Goals: complete_mission. avoid_exposure. maintain_cover."
spy_037,"A spy with a calculating, charming demeanor who values survival, loyalty_to_handler, pragmatism. Goals: maintain_cover. complete_mission. avoid_exposure."
spy_052,"A spy with a charming, calculating demeanor who values survival, loyalty_to_handler, pragmatism. Goals: complete_mission. avoid_exposure. maintain_cover."
spy_084,"A spy with a calculating, charming demeanor who values survival, loyalty_to_handler, pragmatism. Goals: complete_mission. maintain_cover. avoid_exposure."
spy_138,"A spy with a calculating, evasive demeanor who values survival, loyalty_to_handler, pragmatism. Goals: maintain_cover. avoid_exposure. complete_mission."
spy_144,"A spy with a evasive, calculating demeanor who values survival, loyalty_to_handler, pragmatism. Goals: complete_mission. maintain_cover. avoid_exposure."
spy_148,"A spy with a calculating, charming demeanor who values survival, loyalty_to_handler, pragmatism. Goals: complete_mission. maintain_cover. avoid_exposure."
spy_186,"A spy with a evasive, calculating demeanor who values survival, loyalty_to_handler, pragmatism. Goals: avoid_exposure. maintain_cover. complete_mission."
spy_211,"A spy with a evasive, calculating demeanor who values survival, loyalty_to_handler, pragmatism. Goals: avoid_exposure. complete_mission. maintain_cover."
spy_249,"A spy with a calculating, charming demeanor who values survival, loyalty_to_handler, pragmatism. Goals: maintain_cover. complete_mission. avoid_exposure."
spy_311,"A spy with a charming, evasive demeanor who values survival, loyalty_to_handler, pragmatism. Goals: avoid_exposure. complete_mission. maintain_cover."
spy_324,"A spy with a charming, calculating demeanor who values survival, loyalty_to_handler, pragmatism. Goals: avoid_exposure. complete_mission. maintain_cover."
spy_331,"A spy with a evasive, charming demeanor who values survival, loyalty_to_handler, pragmatism. Goals: maintain_cover. avoid_exposure. complete_mission."
spy_339,"A spy with a evasive, calculating demeanor who values survival, loyalty_to_handler, pragmatism. Goals: maintain_cover. complete_mission. avoid_exposure."
spy_342,"A spy with a calculating, evasive demeanor who values survival, loyalty_to_handler, pragmatism. Goals: avoid_exposure. complete_mission. maintain_cover."
spy_363,"A spy with a charming, evasive demeanor who values survival, loyalty_to_handler, pragmatism. Goals: maintain_cover. avoid_exposure. complete_mission."
spy_397,"A spy with a calculating, evasive demeanor who values survival, loyalty_to_handler, pragmatism. Goals: avoid_exposure. complete_mission. maintain_cover."
spy_399,"A spy with a calculating, evasive demeanor who values survival, loyalty_to_handler, pragmatism. Goals: complete_mission. avoid_exposure. maintain_cover."
spy_420,"A spy with a evasive, calculating demeanor who values survival, loyalty_to_handler, pragmatism. Goals: avoid_exposure. maintain_cover. complete_mission."
spy_453,"A spy with a charming, evasive demeanor who values survival, loyalty_to_handler, pragmatism. Goals: avoid_exposure. maintain_cover. complete_mission."
spy_476,"A spy with a evasive, calculating demeanor who values survival, loyalty_to_handler, pragmatism. Goals: avoid_exposure. complete_mission. maintain_cover."
spy_492,"A spy with a charming, calculating demeanor who values survival, loyalty_to_handler, pragmatism. Goals: complete_mission. avoid_exposure. maintain_cover."
spy_514,"A spy with a calculating, charming demeanor who values survival, loyalty_to_handler, pragmatism. Goals: avoid_exposure. maintain_cover. complete_mission."
spy_557,"A spy with a calculating, charming demeanor who values survival, loyalty_to_handler, pragmatism. Goals: complete_mission. maintain_cover. avoid_exposure."
spy_578,"A spy with a evasive, charming demeanor who values survival, loyalty_to_handler, pragmatism. Goals: complete_mission. maintain_cover. avoid_exposure."
spy_584,"A spy with a evasive, calculating demeanor who values survival, loyalty_to_handler, pragmatism. Goals: maintain_cover. complete_mission. avoid_exposure."
spy_601,"A spy with a calculating, charming demeanor who values survival, loyalty_to_handler, pragmatism. Goals: complete_mission. avoid_exposure. maintain_cover."
spy_611,"A spy with a charming, evasive demeanor who values survival, loyalty_to_handler, pragmatism. Goals: complete_mission. avoid_exposure. maintain_cover."
spy_615,"A spy with a evasive, calculating demeanor who values survival, loyalty_to_handler, pragmatism. Goals: avoid_exposure. maintain_cover. complete_mission."
spy_652,"A spy with a charming, calculating demeanor who values survival, loyalty_to_handler, pragmatism. Goals: avoid_exposure. complete_mission. maintain_cover."
spy_677,"A spy with a evasive, charming demeanor who values survival, loyalty_to_handler, pragmatism. Goals: maintain_cover. avoid_exposure. complete_mission."
spy_680,"A spy with a charming, calculating demeanor who values survival, loyalty_to_handler, pragmatism. Goals: maintain_cover. avoid_exposure. complete_mission."
spy_695,"A spy with a calculating, charming demeanor who values survival, loyalty_to_handler, pragmatism. Goals: complete_mission. avoid_exposure. maintain_cover."
spy_720,"A spy with a calculating, evasive demeanor who values survival, loyalty_to_handler, pragmatism. Goals: maintain_cover. complete_mission. avoid_exposure."
spy_729,"A spy with a evasive, charming demeanor who values survival, loyalty_to_handler, pragmatism. Goals: maintain_cover. avoid_exposure. complete_mission."
spy_731,"A spy with a calculating, charming demeanor who values survival, loyalty_to_handler, pragmatism. Goals: maintain_cover. avoid_exposure. complete_mission."
spy_740,"A spy with a calculating, evasive demeanor who values survival, loyalty_to_handler, pragmatism. Goals: complete_mission. maintain_cover. avoid_exposure."
spy_765,"A spy with a charming, calculating demeanor who values survival, loyalty_to_handler, pragmatism. Goals: complete_mission. avoid_exposure. maintain_cover."
spy_781,"A spy with a evasive, calculating demeanor who values survival, loyalty_to_handler, pragmatism. Goals: avoid_exposure. complete_mission. maintain_cover."
spy_809,"A spy with a charming, evasive demeanor who values survival, loyalty_to_handler, pragmatism. Goals: complete_mission. maintain_cover. avoid_exposure."
spy_816,"A spy with a charming, evasive demeanor who values survival, loyalty_to_handler, pragmatism. Goals: avoid_exposure. maintain_cover. complete_mission."
spy_828,"A spy with a evasive, charming demeanor who values survival, loyalty_to_handler, pragmatism. Goals: complete_mission. avoid_exposure. maintain_cover."
spy_839,"A spy with a evasive, calculating demeanor who values survival, loyalty_to_handler, pragmatism. Goals: avoid_exposure. maintain_cover. complete_mission."
spy_840,"A spy with a charming, evasive demeanor who values survival, loyalty_to_handler, pragmatism. Goals: maintain_cover. avoid_exposure. complete_mission."
spy_880,"A spy with a charming, evasive demeanor who values survival, loyalty_to_handler, pragmatism. Goals: avoid_exposure. maintain_cover. complete_mission."
spy_904,"A spy with a evasive, calculating demeanor who values survival, loyalty_to_handler, pragmatism. Goals: maintain_cover. complete_mission. avoid_exposure."
spy_956,"A spy with a calculating, charming demeanor who values survival, loyalty_to_handler, pragmatism. Goals: avoid_exposure. complete_mission. maintain_cover."
steward_070,"A steward with a meticulous, formal demeanor who values order, discretion, loyalty. Goals: maintain_order. manage_household. protect_noble."
steward_106,"A steward with a formal, meticulous demeanor who values order, discretion, loyalty. Goals: manage_household. maintain_order. protect_noble."
steward_109,"A steward with a meticulous, evasive demeanor who values order, discretion, loyalty. Goals: maintain_order. protect_noble. manage_household."
steward_117,"A steward with a evasive, meticulous demeanor who values order, discretion, loyalty. Goals: maintain_order. protect_noble. manage_household."
steward_145,"A steward with a evasive, meticulous demeanor who values order, discretion, loyalty. Goals: protect_noble. manage_household. maintain_order."
steward_171,"A steward with a evasive, meticulous demeanor who values order, discretion, loyalty. Goals: manage_household. maintain_order. protect_noble."
steward_217,"A steward with a evasive, meticulous demeanor who values order, discretion, loyalty. Goals: manage_household. protect_noble. maintain_order."
steward_247,"A steward with a evasive, meticulous demeanor who values order, discretion, loyalty. Goals: maintain_order. protect_noble. manage_household."
steward_310,"A steward with a meticulous, formal demeanor who values order, discretion, loyalty. Goals: manage_household. protect_noble. maintain_order."
steward_316,"A steward with a meticulous, formal demeanor who values order, discretion, loyalty. Goals: protect_noble. manage_household. maintain_order."
steward_318,"A steward with a formal, evasive demeanor who values order, discretion, loyalty. Goals: manage_household. maintain_order. protect_noble."
steward_321,"A steward with a formal, evasive demeanor who values order, discretion, loyalty. Goals: maintain_order. protect_noble. manage_household."
steward_333,"A steward with a meticulous, formal demeanor who values order, discretion, loyalty. Goals: protect_noble. maintain_order. manage_household."
steward_357,"A steward with a meticulous, evasive demeanor who values order, discretion, loyalty. Goals: manage_household. maintain_order. protect_noble."
steward_402,"A steward with a evasive, formal demeanor who values order, discretion, loyalty. Goals: protect_noble. maintain_order. manage_household."
steward_492,"A steward with a formal, meticulous demeanor who values order, discretion, loyalty. Goals: manage_household. maintain_order. protect_noble."
steward_611,"A steward with a evasive, formal demeanor who values order, discretion, loyalty. Goals: maintain_order. protect_noble. manage_household."
steward_670,"A steward with a meticulous, formal demeanor who values order, discretion, loyalty. Goals: manage_household. maintain_order. protect_noble."
steward_672,"A steward with a meticulous, evasive demeanor who values order, discretion, loyalty. Goals: maintain_order. protect_noble. manage_household."
steward_673,"A steward with a formal, meticulous demeanor who values order, discretion, loyalty. Goals: maintain_order. manage_household. protect_noble."
steward_753,"A steward with a meticulous, evasive demeanor who values order, discretion, loyalty. Goals: manage_household. maintain_order. protect_noble."
steward_837,"A steward with a formal, evasive demeanor who values order, discretion, loyalty. Goals: protect_noble. manage_household. maintain_order."
steward_843,"A steward with a formal, meticulous demeanor who values order, discretion, loyalty. Goals: maintain_order. manage_household. protect_noble."
steward_865,"A steward with a meticulous, evasive demeanor who values order, discretion, loyalty. Goals: maintain_order. protect_noble. manage_household."
steward_900,"A steward with a evasive, formal demeanor who values order, discretion, loyalty. Goals: manage_household. protect_noble. maintain_order."
steward_910,"A steward with a meticulous, formal demeanor who values order, discretion, loyalty. Goals: maintain_order. manage_household. protect_noble."
steward_942,"A steward with a meticulous, formal demeanor who values order, discretion, loyalty. Goals: protect_noble. manage_household. maintain_order."
steward_958,"A steward with a evasive, meticulous demeanor who values order, discretion, loyalty. Goals: manage_household. protect_noble. maintain_order."
steward_962,"A steward with a meticulous, formal demeanor who values order, discretion, loyalty. Goals: manage_household. protect_noble. maintain_order."
steward_971,"A steward with a formal, evasive demeanor who values order, discretion, loyalty. Goals: manage_household. protect_noble. maintain_order."
steward_972,"A steward with a meticulous, evasive demeanor who values order, discretion, loyalty. Goals: maintain_order. protect_noble. manage_household."
